time;download
2019-11-11 21:00:00;484.30485
2019-11-12 03:00:00;404.25195
2019-11-12 09:00:00;122.93791666666668
2019-11-12 15:00:00;355.29376666666667
2019-11-12 21:00:00;578.3289
2019-11-13 03:00:00;492.4800166666667
2019-11-13 09:00:00;169.5338833333333
2019-11-13 15:00:00;394.15889999999996
2019-11-13 21:00:00;556.3627666666667
2019-11-14 03:00:00;497.4351333333334
2019-11-14 09:00:00;194.42585
2019-11-14 15:00:00;358.27568333333335
2019-11-14 21:00:00;571.1448666666666
2019-11-15 03:00:00;612.9127833333333
2019-11-15 09:00:00;578.7490333333334
2019-11-15 15:00:00;587.2279166666666
2019-11-15 21:00:00;553.7936
2019-11-16 03:00:00;604.9227833333333
2019-11-16 09:00:00;576.4747166666667
2019-11-16 15:00:00;573.2277833333334
2019-11-16 21:00:00;563.9727833333333
2019-11-17 03:00:00;670.9080666666666
2019-11-17 09:00:00;613.9633333333333
2019-11-17 15:00:00;570.5661166666667
2019-11-17 21:00:00;539.8280333333333
2019-11-18 03:00:00;454.5811166666667
2019-11-18 09:00:00;132.88221666666666
2019-11-18 15:00:00;371.2577333333333
2019-11-18 21:00:00;503.23655
2019-11-19 03:00:00;434.93805000000003
2019-11-19 09:00:00;144.97045000000003
2019-11-19 15:00:00;350.64625
2019-11-19 21:00:00;512.5904166666667
2019-11-20 03:00:00;595.13765
2019-11-20 09:00:00;556.3718
2019-11-20 15:00:00;524.3970666666667
2019-11-20 21:00:00;539.2623666666667
2019-11-21 03:00:00;470.3296666666667
2019-11-21 09:00:00;236.7314
2019-11-21 15:00:00;442.68043333333327
2019-11-21 21:00:00;631.0901333333333
2019-11-22 03:00:00;569.9176333333334
2019-11-22 09:00:00;321.46278333333333
2019-11-22 15:00:00;440.74749999999995
2019-11-22 21:00:00;540.08875
2019-11-23 03:00:00;606.8909666666666
2019-11-23 09:00:00;390.5986166666666
2019-11-23 15:00:00;441.69748333333337
2019-11-23 21:00:00;579.1029166666667
2019-11-24 03:00:00;682.9329333333334
2019-11-24 09:00:00;641.3793166666666
2019-11-24 15:00:00;553.0034666666667
2019-11-24 21:00:00;420.1112500000001
2019-11-25 03:00:00;445.17124999999993
2019-11-25 09:00:00;276.6834833333333
2019-11-25 15:00:00;411.28665
2019-11-25 21:00:00;513.8206833333332
2019-11-26 03:00:00;323.47515
2019-11-26 09:00:00;282.45723333333336
2019-11-26 15:00:00;461.6177833333333
2019-11-26 21:00:00;626.1326833333334
2019-11-27 03:00:00;558.5445833333332
2019-11-27 09:00:00;336.0887333333333
2019-11-27 15:00:00;470.7993166666667
2019-11-27 21:00:00;587.8534666666666
2019-11-28 03:00:00;546.9960333333333
2019-11-28 09:00:00;261.7189
2019-11-28 15:00:00;445.1245666666667
2019-11-28 21:00:00;590.7683166666666
2019-11-29 03:00:00;543.7461166666667
2019-11-29 09:00:00;161.4733
2019-11-29 15:00:00;111.63086666666668
2019-11-29 21:00:00;142.0490333333333
2019-11-30 03:00:00;60.923750000000005
2019-11-30 09:00:00;255.01638333333335
2019-11-30 15:00:00;449.9179166666667
2019-11-30 21:00:00;418.5916666666667
2019-12-01 03:00:00;497.03195000000005
2019-12-01 09:00:00;342.9691666666667
2019-12-01 15:00:00;411.13151666666664
2019-12-01 21:00:00;107.94125000000001
2019-12-02 03:00:00;127.20833333333331
2019-12-02 09:00:00;205.27166666666668
2019-12-02 15:00:00;380.8600166666667
2019-12-02 21:00:00;352.01056666666665
2019-12-03 03:00:00;215.66723333333334
2019-12-03 09:00:00;191.32056666666668
2019-12-03 15:00:00;177.79583333333335
2019-12-03 21:00:00;234.83903333333333
2019-12-04 03:00:00;175.54291666666666
2019-12-04 09:00:00;27.96878333333333
2019-12-04 15:00:00;49.056533333333334
2019-12-04 21:00:00;43.165699999999994
2019-12-05 03:00:00;54.2875
2019-12-05 09:00:00;44.70249999999999
2019-12-05 15:00:00;27.600883333333332
2019-12-05 21:00:00;47.225883333333336
2019-12-06 03:00:00;47.09513333333333
2019-12-06 09:00:00;63.38921666666666
2019-12-06 15:00:00;85.20486666666666
2019-12-06 21:00:00;50.33958333333333
2019-12-07 03:00:00;5.785150000000001
2019-12-07 09:00:00;35.50416666666667
2019-12-07 15:00:00;31.027350000000002
2019-12-07 21:00:00;72.29181666666666
2019-12-08 03:00:00;33.79443333333334
2019-12-08 09:00:00;67.08681666666666
2019-12-08 15:00:00;44.277633333333334
2019-12-08 21:00:00;66.95113333333335
2019-12-09 03:00:00;14.37485
2019-12-09 09:00:00;28.43153333333333
2019-12-09 15:00:00;4.924066666666667
2019-12-09 21:00:00;46.24666666666667
2019-12-10 03:00:00;52.13166666666667
2019-12-10 09:00:00;179.4327166666667
2019-12-10 15:00:00;363.00430000000006
2019-12-10 21:00:00;635.3479333333333
2019-12-11 03:00:00;489.9729166666666
2019-12-11 09:00:00;142.05831666666666
2019-12-11 15:00:00;394.23749999999995
2019-12-11 21:00:00;605.0606999999999
2019-12-12 03:00:00;519.61735
2019-12-12 09:00:00;190.43916666666667
2019-12-12 15:00:00;462.9443166666667
2019-12-12 21:00:00;608.2421
2019-12-13 03:00:00;519.7902833333334
2019-12-13 09:00:00;198.36848333333333
2019-12-13 15:00:00;437.7477833333334
2019-12-13 21:00:00;625.8311
2019-12-14 03:00:00;693.6859833333333
2019-12-14 09:00:00;637.60235
2019-12-14 15:00:00;640.2011166666667
2019-12-14 21:00:00;633.3269333333334
2019-12-15 03:00:00;682.85835
2019-12-15 09:00:00;647.9513833333334
2019-12-15 15:00:00;617.4459666666668
2019-12-15 21:00:00;626.9034833333334
2019-12-16 03:00:00;527.6586000000001
2019-12-16 09:00:00;167.46485
2019-12-16 15:00:00;356.9077666666667
2019-12-16 21:00:00;624.64945
2019-12-17 03:00:00;517.0477666666667
2019-12-17 09:00:00;170.31166666666667
2019-12-17 15:00:00;301.9145833333334
2019-12-17 21:00:00;595.3675
2019-12-18 03:00:00;531.3177833333333
2019-12-18 09:00:00;112.00681666666667
2019-12-18 15:00:00;335.61123333333336
2019-12-18 21:00:00;623.4588833333333
2019-12-19 03:00:00;530.92915
2019-12-19 09:00:00;203.87985
2019-12-19 15:00:00;408.31680000000006
2019-12-19 21:00:00;640.6331833333334
2019-12-20 03:00:00;518.9761
2019-12-20 09:00:00;239.21584999999996
2019-12-20 15:00:00;455.4804166666667
2019-12-20 21:00:00;656.6465166666667
2019-12-21 03:00:00;684.3673666666665
2019-12-21 09:00:00;644.4259666666667
2019-12-21 15:00:00;628.0336
2019-12-21 21:00:00;637.8137333333333
2019-12-22 03:00:00;688.9683333333332
2019-12-22 09:00:00;656.1783166666667
2019-12-22 15:00:00;646.91375
2019-12-22 21:00:00;624.64805
2019-12-23 03:00:00;553.9136166666668
2019-12-23 09:00:00;299.9332
2019-12-23 15:00:00;461.65763333333325
2019-12-23 21:00:00;640.3276333333333
2019-12-24 03:00:00;601.8122333333333
2019-12-24 09:00:00;456.56374999999997
2019-12-24 15:00:00;642.28055
2019-12-24 21:00:00;677.6699833333333
2019-12-25 03:00:00;666.2561
2019-12-25 09:00:00;639.1307166666667
2019-12-25 15:00:00;663.53265
2019-12-25 21:00:00;668.0566666666667
2019-12-26 03:00:00;546.7222333333334
2019-12-26 09:00:00;250.89748333333333
2019-12-26 15:00:00;488.1501333333333
2019-12-26 21:00:00;670.1973666666667
2019-12-27 03:00:00;587.5669333333333
2019-12-27 09:00:00;304.79195
2019-12-27 15:00:00;525.6093166666666
2019-12-27 21:00:00;653.6808333333333
2019-12-28 03:00:00;698.2806833333334
2019-12-28 09:00:00;669.86555
2019-12-28 15:00:00;648.46305
2019-12-28 21:00:00;643.4530500000001
2019-12-29 03:00:00;706.2923666666667
2019-12-29 09:00:00;640.2598666666667
